LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000246,2012-03-19,0.0905,0.1899583333,0.939,48,0.2358658074,9.118,0.025
MAC000246,2012-03-20,0.069,0.1064375,1.048,48,0.1535066575,5.109,0.033
MAC000246,2012-03-21,0.0675,0.2201458333,1.325,48,0.3337981292,10.567,0.024
MAC000246,2012-03-22,0.2885,0.3613541667,1.35,48,0.3386784389,17.345,0.057
MAC000246,2012-03-23,0.0735,0.2676458354,1.548,48,0.3882469376,12.8470001,0.025
MAC000246,2012-03-24,0.118,0.3260208333,1.197,48,0.3770174944,15.649,0.022
MAC000246,2012-03-25,0.12,0.2993541667,1.214,48,0.342683682,14.369,0.02
MAC000246,2012-03-26,0.08,0.1702291667,1.095,48,0.2514945319,8.171,0.026
MAC000246,2012-03-27,0.081,0.1937291667,1.3,48,0.2764467352,9.299,0.017
MAC000246,2012-03-28,0.065,0.1615625,1.295,48,0.2571378392,7.755,0.024
MAC000246,2012-03-29,0.0805,0.1920416667,1.081,48,0.2651379375,9.218,0.032
MAC000246,2012-03-30,0.0665,0.195875,1.253,48,0.2924173369,9.402,0.032
MAC000246,2012-03-31,0.0725,0.1632083333,1.086,48,0.2270825099,7.834,0.029
MAC000246,2012-04-01,0.105,0.2713541646,1.183,48,0.3243324021,13.0249999,0.04
MAC000246,2012-04-02,0.0725,0.1216458333,1.036,48,0.1648628688,5.839,0.033
MAC000246,2012-04-03,0.1355,0.3018333333,1.16,48,0.3370916495,14.488,0.039
MAC000246,2012-04-04,0.0775,0.3109583354,1.5420001,48,0.376556632,14.9260001,0.037
MAC000246,2012-04-05,0.077,0.2247291646,1.3559999,48,0.2975406017,10.7869999,0.025
MAC000246,2012-04-06,0.083,0.1406666667,0.91,48,0.1685530832,6.752,0.036
MAC000246,2012-04-07,0.223,0.4376041688,1.649,48,0.4274706807,21.0050001,0.025
MAC000246,2012-04-08,0.137,0.349,1.219,48,0.3417771453,16.752,0.044
MAC000246,2012-04-09,0.0715,0.15325,0.973,48,0.2168356079,7.356,0.023
MAC000246,2012-04-10,0.0805,0.1870416667,1.169,48,0.2663458764,8.978,0.027
MAC000246,2012-04-11,0.084,0.1909375,1.097,48,0.2715538743,9.165,0.028
MAC000246,2012-04-12,0.083,0.2075625,1.286,48,0.2754025994,9.963,0.047
MAC000246,2012-04-13,0.106,0.2473125021,1.2460001,48,0.2865865326,11.8710001,0.029
MAC000246,2012-04-14,0.089,0.1694583333,1.252,48,0.2473980304,8.134,0.026
MAC000246,2012-04-15,0.104,0.3158958333,1.235,48,0.3466151977,15.163,0.043
MAC000246,2012-04-16,0.1605,0.2584583333,0.852,48,0.2120672272,12.406,0.046
MAC000246,2012-04-17,0.2195,0.3716250021,1.76,48,0.4168839709,17.8380001,0.051
MAC000246,2012-04-18,0.1155,0.2180833333,1.204,48,0.2613118161,10.468,0.029
MAC000246,2012-04-19,0.281,0.3670416667,2.402,48,0.3990287122,17.618,0.042
MAC000246,2012-04-20,0.1255,0.2371458333,1.058,48,0.2557550349,11.383,0.07
MAC000246,2012-04-21,0.108,0.2757083333,1.497,48,0.3202902911,13.234,0.059
MAC000246,2012-04-22,0.1915,0.3728125021,1.393,48,0.4019016894,17.8950001,0.028
MAC000246,2012-04-23,0.1645,0.2686666667,1.052,48,0.2678803586,12.896,0.039
MAC000246,2012-04-24,0.1505,0.3689791708,2.1960001,48,0.4823180202,17.7110002,0.027
MAC000246,2012-04-25,0.0755,0.1900625,1.178,48,0.2890383473,9.123,0.031
MAC000246,2012-04-26,0.077,0.2184166667,1.346,48,0.3039437821,10.484,0.033
MAC000246,2012-04-27,0.071,0.1578541667,1.091,48,0.2285163982,7.577,0.032
MAC000246,2012-04-28,0.2675,0.3727083333,1.388,48,0.3413074959,17.89,0.053
MAC000246,2012-04-29,0.1245,0.3276458333,1.52,48,0.3451560541,15.727,0.057
MAC000246,2012-04-30,0.064,0.0926458333,0.436,48,0.0841724394,4.447,0.04
MAC000246,2012-05-01,0.1035,0.2809583333,1.158,48,0.3232566965,13.486,0.043
MAC000246,2012-05-02,0.0765,0.2620625,1.182,48,0.3243681522,12.579,0.044
MAC000246,2012-05-03,0.1215,0.2936875,1.329,48,0.339855799,14.097,0.03
MAC000246,2012-05-04,0.0745,0.1387916667,1.136,48,0.2010220649,6.662,0.035
MAC000246,2012-05-05,0.1155,0.360875,1.495,48,0.3632923695,17.322,0.045
MAC000246,2012-05-06,0.158,0.3613958354,1.502,48,0.4083825297,17.3470001,0.029
MAC000246,2012-05-07,0.0695,0.1439166667,0.954,48,0.1902166551,6.908,0.032
MAC000246,2012-05-08,0.098,0.2659791667,1.149,48,0.3085442476,12.767,0.031
MAC000246,2012-05-09,0.07,0.1733541667,1.362,48,0.2572415447,8.321,0.021
MAC000246,2012-05-10,0.0825,0.2251666667,1.549,48,0.3185879306,10.808,0.035
MAC000246,2012-05-11,0.078,0.092125,0.436,48,0.0728818995,4.422,0.022
MAC000246,2012-05-12,0.121,0.3645833333,1.434,48,0.3877870568,17.5,0.028
MAC000246,2012-05-13,0.109,0.2660833333,1.235,48,0.298249491,12.772,0.033
MAC000246,2012-05-14,0.0915,0.2145833333,1.256,48,0.2951754497,10.3,0.047
MAC000246,2012-05-15,0.083,0.1594375,1.021,48,0.2059347042,7.653,0.047
MAC000246,2012-05-16,0.0795,0.2463125,1.401,48,0.3263787877,11.823,0.034
MAC000246,2012-05-17,0.0765,0.1703541667,1.186,48,0.2436765811,8.177,0.037
MAC000246,2012-05-18,0.063,0.1558958333,0.943,48,0.2192524281,7.483,0.03
MAC000246,2012-05-19,0.139,0.3537499979,1.188,48,0.3572940522,16.9799999,0.027
MAC000246,2012-05-20,0.1105,0.3196041667,1.374,48,0.3621612865,15.341,0.051
MAC000246,2012-05-21,0.067,0.1786041667,1.339,48,0.2719062526,8.573,0.02
MAC000246,2012-05-22,0.0795,0.1835625,0.882,48,0.2392617997,8.811,0.027
MAC000246,2012-05-23,0.0535,0.0948333333,0.878,48,0.1370968493,4.552,0.025
MAC000246,2012-05-24,0.0705,0.1920625,0.962,48,0.2604069978,9.219,0.02
MAC000246,2012-05-25,0.0455,0.0903125,0.786,48,0.1346135772,4.335,0.024
MAC000246,2012-05-26,0.071,0.234875,1.096,48,0.3108913489,11.274,0.019
MAC000246,2012-05-27,0.0785,0.1948541646,1.2359999,48,0.2797141311,9.3529999,0.023
MAC000246,2012-05-28,0.0525,0.1421666688,1.1210001,48,0.2330169779,6.8240001,0.021
MAC000246,2012-05-29,0.0565,0.1582708333,1.239,48,0.2455521559,7.597,0.02
MAC000246,2012-05-30,0.056,0.161875,1.084,48,0.2677184632,7.77,0.018
MAC000246,2012-05-31,0.065,0.192,1.142,48,0.2797825904,9.216,0.015
MAC000246,2012-06-01,0.0515,0.2194791688,1.177,48,0.3357542848,10.5350001,0.017
MAC000246,2012-06-02,0.072,0.2084375,1.21,48,0.3064226608,10.005,0.024
MAC000246,2012-06-03,0.214,0.3975,1.737,48,0.4152029496,19.08,0.026
MAC000246,2012-06-04,0.0735,0.1467916667,1.24,48,0.2103677589,7.046,0.035
MAC000246,2012-06-05,0.0825,0.1834374979,1.2589999,48,0.2555343836,8.8049999,0.029
MAC000246,2012-06-06,0.059,0.1173125,0.921,48,0.1542825753,5.631,0.016
MAC000246,2012-06-07,0.0805,0.2083958333,1.301,48,0.2878168552,10.003,0.033
MAC000246,2012-06-08,0.074,0.17725,0.889,48,0.2367143444,8.508,0.039
MAC000246,2012-06-09,0.078,0.1625833333,0.974,48,0.2321589545,7.804,0.032
MAC000246,2012-06-10,0.0895,0.2674583333,0.953,48,0.3048500823,12.838,0.035
MAC000246,2012-06-11,0.067,0.1798750021,1.2130001,48,0.2657278025,8.6340001,0.037
MAC000246,2012-06-12,0.086,0.1834166667,0.992,48,0.2173209053,8.804,0.035
MAC000246,2012-06-13,0.069,0.1546041667,1.507,48,0.2701808488,7.421,0.025
MAC000246,2012-06-14,0.0755,0.1736666667,1.423,48,0.2709205217,8.336,0.025
MAC000246,2012-06-15,0.0585,0.1390416667,1.115,48,0.2323815606,6.674,0.023
MAC000246,2012-06-16,0.123,0.2868958333,1.031,48,0.2989484578,13.771,0.024
MAC000246,2012-06-17,0.125,0.2974375,1.103,48,0.3005216674,14.277,0.025
MAC000246,2012-06-18,0.0975,0.1746875,0.911,48,0.2062350607,8.385,0.019
MAC000246,2012-06-19,0.0755,0.229375,1.08,48,0.2974176535,11.01,0.025
MAC000246,2012-06-20,0.0755,0.1922708333,1.187,48,0.2831686017,9.229,0.026
MAC000246,2012-06-21,0.1055,0.2120833333,1.284,48,0.2803065065,10.18,0.019
MAC000246,2012-06-22,0.0635,0.1070833333,0.812,48,0.1407893905,5.14,0.018
MAC000246,2012-06-23,0.087,0.3904374979,2.154,48,0.4970652517,18.7409999,0.018
MAC000246,2012-06-24,0.072,0.171875,1.176,48,0.252173583,8.25,0.027
MAC000246,2012-06-25,0.0585,0.1713958333,1.006,48,0.2468469023,8.227,0.017
MAC000246,2012-06-26,0.058,0.2190416688,1.5420001,48,0.3619893081,10.5140001,0.015
MAC000246,2012-06-27,0.054,0.153125,1.094,48,0.2597243731,7.35,0.023
MAC000246,2012-06-28,0.0655,0.1807291667,0.995,48,0.255883845,8.675,0.017
MAC000246,2012-06-29,0.0505,0.164375,1.247,48,0.2765596873,7.89,0.016
MAC000246,2012-06-30,0.0875,0.2834583333,1.142,48,0.3375314616,13.606,0.021
MAC000246,2012-07-01,0.1575,0.4038749958,1.734,48,0.4350954144,19.3859998,0.021
MAC000246,2012-07-02,0.048,0.1760833333,1.062,48,0.2742684532,8.452,0.014
MAC000246,2012-07-03,0.084,0.2123958333,1.132,48,0.271442854,10.195,0.019
MAC000246,2012-07-04,0.066,0.1109375,0.765,48,0.1483753731,5.325,0.023
MAC000246,2012-07-05,0.316,0.4508125063,2.6800001,48,0.4789027825,21.6390003,0.032
MAC000246,2012-07-06,0.2695,0.3320625,1.755,48,0.372265657,15.939,0.018
MAC000246,2012-07-07,0.051,0.076625,0.646,48,0.1037108552,3.678,0.016
MAC000246,2012-07-08,0.098,0.2379583333,1.215,48,0.3078206827,11.422,0.03
MAC000246,2012-07-09,0.0575,0.2013125,1.322,48,0.3140504199,9.663,0.014
MAC000246,2012-07-10,0.0685,0.179375,1.12,48,0.242298271,8.61,0.021
MAC000246,2012-07-11,0.065,0.1730625,1.359,48,0.2684441704,8.307,0.017
MAC000246,2012-07-12,0.256,0.4133958354,1.368,48,0.3682047202,19.8430001,0.027
MAC000246,2012-07-13,0.0765,0.1837708333,1.046,48,0.262870103,8.821,0.026
MAC000246,2012-07-14,0.0915,0.2391458333,1.181,48,0.3004352155,11.479,0.034
MAC000246,2012-07-15,0.117,0.3020416667,2.099,48,0.4137979751,14.498,0.021
MAC000246,2012-07-16,0.061,0.2271666667,1.295,48,0.3245309108,10.904,0.015
MAC000246,2012-07-17,0.0845,0.2027708354,1.209,48,0.2764890311,9.7330001,0.019
MAC000246,2012-07-18,0.056,0.1630208333,1.124,48,0.2553541129,7.825,0.018
MAC000246,2012-07-19,0.1615,0.3097500021,1.3660001,48,0.3320131121,14.8680001,0.023
MAC000246,2012-07-20,0.1305,0.2786458333,1.455,48,0.3284094804,13.375,0.038
MAC000246,2012-07-21,0.071,0.1758125021,1.0190001,48,0.235182477,8.4390001,0.023
MAC000246,2012-07-22,0.0545,0.1492083333,1.347,48,0.2618558121,7.162,0.018
MAC000246,2012-07-23,0.0475,0.1178333333,0.98,48,0.2048116242,5.656,0.014
MAC000246,2012-07-24,0.063,0.1410625,1.252,48,0.2527413451,6.771,0.015
MAC000246,2012-07-25,0.0735,0.1602916667,0.824,48,0.2006804338,7.694,0.028
MAC000246,2012-07-26,0.062,0.1594583333,1.03,48,0.2542504175,7.654,0.014
MAC000246,2012-07-27,0.06,0.1242083333,0.924,48,0.1781543627,5.962,0.016
MAC000246,2012-07-28,0.119,0.3082708333,1.472,48,0.3769085187,14.797,0.028
MAC000246,2012-07-29,0.128,0.2668750021,1.239,48,0.2980290363,12.8100001,0.02
MAC000246,2012-07-30,0.068,0.387875,2.4660001,48,0.5900145966,18.618,0.014
MAC000246,2012-07-31,0.077,0.1605416688,1.1440001,48,0.239587594,7.7060001,0.016
MAC000246,2012-08-01,0.062,0.1510833333,1.069,48,0.2395702565,7.252,0.018
MAC000246,2012-08-02,0.0795,0.1821458333,1.155,48,0.257997855,8.743,0.024
MAC000246,2012-08-03,0.067,0.1533958333,0.827,48,0.2034226017,7.363,0.021
MAC000246,2012-08-04,0.055,0.1668541667,1.076,48,0.2561484767,8.009,0.021
MAC000246,2012-08-05,0.125,0.2919583333,1.035,48,0.2986931079,14.014,0.03
MAC000246,2012-08-06,0.0755,0.1315,0.946,48,0.1949525856,6.312,0.021
MAC000246,2012-08-07,0.049,0.1224375,0.972,48,0.2031242054,5.877,0.015
MAC000246,2012-08-08,0.056,0.2222916667,1.29,48,0.3302548312,10.67,0.021
MAC000246,2012-08-09,0.0765,0.3329375,2.651,48,0.6278044602,15.981,0.024
MAC000246,2012-08-10,0.0595,0.096375,1.007,48,0.1545186934,4.626,0.025
MAC000246,2012-08-11,0.0765,0.1643541667,1.044,48,0.2163698065,7.889,0.032
MAC000246,2012-08-12,0.0985,0.2807083333,1.0880001,48,0.3190223737,13.474,0.021
MAC000246,2012-08-13,0.05,0.1056875,1.072,48,0.182922976,5.073,0.02
MAC000246,2012-08-14,0.081,0.2347916667,1.169,48,0.3066970893,11.27,0.016
MAC000246,2012-08-15,0.055,0.163125,1.163,48,0.2546142368,7.83,0.016
MAC000246,2012-08-16,0.067,0.2073750021,1.2970001,48,0.3047617649,9.9540001,0.021
MAC000246,2012-08-17,0.0575,0.1338125,0.979,48,0.2078632587,6.423,0.024
MAC000246,2012-08-18,0.0625,0.1861458333,1.286,48,0.2803245831,8.935,0.018
MAC000246,2012-08-19,0.108,0.3764166667,1.974,48,0.4676446111,18.068,0.025
MAC000246,2012-08-20,0.0675,0.14525,1.012,48,0.2047177091,6.972,0.015
MAC000246,2012-08-21,0.157,0.379875,1.219,48,0.401278734,18.234,0.019
MAC000246,2012-08-22,0.178,0.3363333333,2.122,48,0.4613416297,16.144,0.025
MAC000246,2012-08-23,0.182,0.3431666667,1.619,48,0.369480448,16.472,0.051
MAC000246,2012-08-24,0.0835,0.224,1.007,48,0.2935987275,10.752,0.017
MAC000246,2012-08-25,0.1195,0.3021041667,1.362,48,0.3356099078,14.501,0.016
MAC000246,2012-08-26,0.34,0.5332291688,2.5929999,48,0.5594414499,25.5950001,0.04
MAC000246,2012-08-27,0.13,0.1730625,0.761,48,0.15318844,8.307,0.027
MAC000246,2012-08-28,0.2025,0.27675,0.948,48,0.2587665916,13.284,0.02
MAC000246,2012-08-29,0.264,0.3288333333,1.228,48,0.3020273577,15.784,0.016
MAC000246,2012-08-30,0.302,0.4791041667,1.506,48,0.4252636849,22.997,0.032
MAC000246,2012-08-31,0.138,0.1888958333,0.871,48,0.188332124,9.067,0.037
MAC000246,2012-09-01,0.2,0.3506458333,1.406,48,0.3552456441,16.831,0.036
MAC000246,2012-09-02,0.244,0.3410208354,1.221,48,0.3137016852,16.3690001,0.024
MAC000246,2012-09-03,0.066,0.27025,1.409,48,0.376022153,12.972,0.023
MAC000246,2012-09-04,0.0985,0.3825416646,2.1099999,48,0.5303243836,18.3619999,0.027
MAC000246,2012-09-05,0.0575,0.1659583333,1.158,48,0.2758746985,7.966,0.015
MAC000246,2012-09-06,0.248,0.3994791667,1.511,48,0.3682105659,19.175,0.028
MAC000246,2012-09-07,0.051,0.102625,0.718,48,0.1372357228,4.926,0.017
MAC000246,2012-09-08,0.257,0.3953541667,0.995,48,0.3415559821,18.977,0.026
MAC000246,2012-09-09,0.1175,0.500541675,2.5880001,48,0.6889287273,24.0260004,0.022
MAC000246,2012-09-10,0.101,0.3293333333,1.5319999,48,0.4245697345,15.808,0.016
MAC000246,2012-09-11,0.2615,0.4924166667,1.637,48,0.4292070773,23.636,0.059
MAC000246,2012-09-12,0.149,0.4088541667,2.6619999,48,0.5659490972,19.625,0.029
MAC000246,2012-09-13,0.342,0.5573749938,2.579,48,0.5661782442,26.7539997,0.029
MAC000246,2012-09-14,0.2335,0.4318541708,2.1800001,48,0.5065223631,20.7290002,0.022
MAC000246,2012-09-15,0.357,0.5391250021,1.55,48,0.4408986804,25.8780001,0.072
MAC000246,2012-09-16,0.586,0.6345416625,2.7880001,48,0.6021323419,30.4579998,0.015
MAC000246,2012-09-17,0.1865,0.3686666646,1.4,48,0.3721566385,17.6959999,0.031
MAC000246,2012-09-18,0.4465,0.5492291667,1.402,48,0.4129983888,26.363,0.025
MAC000246,2012-09-19,0.229,0.3824791688,2.2460001,48,0.4749293407,18.3590001,0.026
MAC000246,2012-09-20,0.223,0.4417291688,1.553,48,0.4122038239,21.2030001,0.019
MAC000246,2012-09-21,0.0715,0.19225,1.372,48,0.2774132412,9.228,0.039
MAC000246,2012-09-22,0.2105,0.4149166646,1.522,48,0.4105342527,19.9159999,0.041
MAC000246,2012-09-23,0.3345,0.5135416646,1.711,48,0.4982569582,24.6499999,0.02
MAC000246,2012-09-24,0.363,0.5073958333,1.965,48,0.5419349392,24.355,0.028
MAC000246,2012-09-25,0.2795,0.4983124979,2.6789999,48,0.5865627243,23.9189999,0.016
MAC000246,2012-09-26,0.242,0.4354166667,2.431,48,0.5315261781,20.9,0.021
MAC000246,2012-09-27,0.4245,0.4913958333,1.487,48,0.3686551603,23.587,0.063
MAC000246,2012-09-28,0.2775,0.3567708333,1.353,48,0.3259702532,17.125,0.047
MAC000246,2012-09-29,0.2235,0.4232708333,1.936,48,0.4577367421,20.317,0.058
MAC000246,2012-09-30,0.3535,0.5114375,1.698,48,0.429462995,24.549,0.072
MAC000246,2012-10-01,0.3055,0.4938125042,2.2590001,48,0.5348100036,23.7030002,0.028
MAC000246,2012-10-02,0.322,0.4624583333,1.309,48,0.3667943918,22.198,0.095
MAC000246,2012-10-03,0.2265,0.3739583354,2.2880001,48,0.4620764489,17.9500001,0.02
MAC000246,2012-10-04,0.254,0.368375,1.291,48,0.3140018041,17.682,0.05
MAC000246,2012-10-05,0.0555,0.154125,0.938,48,0.214443627,7.398,0.026
MAC000246,2012-10-06,0.294,0.4621041667,1.267,48,0.39143719,22.181,0.068
MAC000246,2012-10-07,0.365,0.6649999938,2.6960001,48,0.6787523876,31.9199997,0.023
MAC000246,2012-10-08,0.2305,0.4813541688,2.5190001,48,0.5472999344,23.1050001,0.028
MAC000246,2012-10-09,0.2915,0.3716041667,1.424,48,0.3365296446,17.837,0.06
MAC000246,2012-10-10,0.237,0.5644791688,2.6960001,48,0.672134808,27.0950001,0.032
MAC000246,2012-10-11,0.3045,0.4907916646,2.168,48,0.5433483608,23.5579999,0.029
MAC000246,2012-10-12,0.295,0.3592708333,1.471,48,0.369693993,17.245,0.019
MAC000246,2012-10-13,0.297,0.4017291708,1.574,48,0.3881311404,19.2830002,0.023
MAC000246,2012-10-14,0.2495,0.4103541667,1.956,48,0.4636204652,19.697,0.018
MAC000246,2012-10-15,0.2175,0.4442291688,2.2639999,48,0.5423360532,21.3230001,0.025
MAC000246,2012-10-16,0.221,0.4916041667,2.427,48,0.5753956534,23.597,0.019
MAC000246,2012-10-17,0.0775,0.2694375,1.451,48,0.3615575,12.933,0.029
MAC000246,2012-10-18,0.344,0.6160000043,2.4030001,47,0.656069331,28.9520002,0.036
MAC000246,2012-10-19,0.155,0.2563750021,1.2920001,48,0.2934510528,12.3060001,0.018
MAC000246,2012-10-20,0.153,0.3739375021,2.1070001,48,0.4409778583,17.9490001,0.021
MAC000246,2012-10-21,0.4105,0.6378333292,2.7609999,48,0.6464383576,30.6159998,0.029
MAC000246,2012-10-22,0.1585,0.4217291625,1.7819999,48,0.4725442479,20.2429998,0.034
MAC000246,2012-10-23,0.6155,0.6102291667,1.7640001,48,0.5220910617,29.291,0.04
MAC000246,2012-10-24,0.1165,0.2659583313,1.973,48,0.3500012679,12.7659999,0.021
MAC000246,2012-10-25,0.442,0.5806458313,2.1700001,48,0.5379059677,27.8709999,0.019
MAC000246,2012-10-26,0.0935,0.1631458333,0.513,48,0.139142815,7.831,0.027
MAC000246,2012-10-27,0.48,0.5506875021,1.6619999,48,0.4534319334,26.4330001,0.036
MAC000246,2012-10-28,0.1525,0.4292500021,1.432,48,0.4406809317,20.6040001,0.027
MAC000246,2012-10-29,0.122,0.3238333333,1.846,48,0.417462106,15.544,0.026
MAC000246,2012-10-30,0.1055,0.3888958333,1.501,48,0.4667239486,18.667,0.031
MAC000246,2012-10-31,0.1395,0.2584166688,1.3430001,48,0.2788539572,12.4040001,0.02
MAC000246,2012-11-01,0.1345,0.4042083292,1.385,48,0.4330177037,19.4019998,0.024
MAC000246,2012-11-02,0.385,0.4137291667,0.953,48,0.2889762369,19.859,0.072
MAC000246,2012-11-03,0.372,0.5761041646,2.4649999,48,0.5108899224,27.6529999,0.054
MAC000246,2012-11-04,0.518,0.5996250021,1.903,48,0.5240992142,28.7820001,0.03
MAC000246,2012-11-05,0.186,0.3175833333,1.658,48,0.3420221987,15.244,0.026
MAC000246,2012-11-06,0.3815,0.5781250021,2.441,48,0.5642936376,27.7500001,0.038
MAC000246,2012-11-07,0.1075,0.3962708333,2.007,48,0.4708382629,19.021,0.04
MAC000246,2012-11-08,0.382,0.5061458333,1.5779999,48,0.4223720736,24.295,0.037
MAC000246,2012-11-09,0.1855,0.2912083333,1.413,48,0.3040046863,13.978,0.023
MAC000246,2012-11-10,0.2815,0.5013333333,2.142,48,0.5452972772,24.064,0.02
MAC000246,2012-11-11,0.2165,0.4190208375,1.829,48,0.4626287837,20.1130002,0.044
MAC000246,2012-11-12,0.099,0.3296875,1.258,48,0.3741063199,15.825,0.053
MAC000246,2012-11-13,0.327,0.5896458313,2.6040001,48,0.6385857823,28.3029999,0.03
MAC000246,2012-11-14,0.114,0.3770833354,1.375,48,0.4364211758,18.1000001,0.04
MAC000246,2012-11-15,0.2925,0.4777916667,2.576,48,0.5449843628,22.934,0.03
MAC000246,2012-11-16,0.108,0.2997916667,1.716,48,0.3663576882,14.39,0.037
MAC000246,2012-11-17,0.476,0.6401250063,1.7690001,48,0.5267527498,30.7260003,0.025
MAC000246,2012-11-18,0.6535,0.6504166646,2.069,48,0.5726365199,31.2199999,0.051
MAC000246,2012-11-19,0.134,0.3624375021,1.546,48,0.4210449019,17.3970001,0.038
MAC000246,2012-11-20,0.387,0.6164791604,2.6129999,48,0.674413709,29.5909997,0.026
MAC000246,2012-11-21,0.205,0.2514791667,0.99,48,0.2480969259,12.071,0.028
MAC000246,2012-11-22,0.5095,0.626,2.9159999,48,0.6280588462,30.048,0.025
MAC000246,2012-11-23,0.123,0.2617499979,1.206,48,0.301258454,12.5639999,0.029
MAC000246,2012-11-24,0.209,0.33675,1.551,48,0.3143261959,16.164,0.065
MAC000246,2012-11-25,0.3325,0.5597083354,3.2520001,48,0.6512739149,26.8660001,0.078
MAC000246,2012-11-26,0.089,0.3201666667,1.396,48,0.3994442061,15.368,0.042
MAC000246,2012-11-27,0.42,0.5586041667,2.8870001,48,0.6235029013,26.813,0.038
MAC000246,2012-11-28,0.146,0.3861875,1.576,48,0.3687630073,18.537,0.073
MAC000246,2012-11-29,0.4615,0.5758125021,2.4779999,48,0.5744526981,27.6390001,0.031
MAC000246,2012-11-30,0.3315,0.406875,1.577,48,0.3849554064,19.53,0.078
MAC000246,2012-12-01,0.3405,0.4629999958,1.604,48,0.4095303395,22.2239998,0.079
MAC000246,2012-12-02,0.4225,0.5637708354,2.7049999,48,0.5618151144,27.0610001,0.082
MAC000246,2012-12-03,0.2665,0.5722291646,2.658,48,0.654682028,27.4669999,0.025
MAC000246,2012-12-04,0.3905,0.5244791688,1.913,48,0.4886075777,25.1750001,0.044
MAC000246,2012-12-05,0.493,0.5813958333,2.675,48,0.5276121988,27.907,0.034
MAC000246,2012-12-06,0.379,0.6686875021,3.029,48,0.7260197335,32.0970001,0.093
MAC000246,2012-12-07,0.301,0.3440416667,0.979,48,0.2556339602,16.514,0.073
MAC000246,2012-12-08,0.114,0.3184166667,1.314,48,0.3494664525,15.284,0.067
MAC000246,2012-12-09,0.467,0.7138958333,2.698,48,0.6903936973,34.267,0.043
MAC000246,2012-12-10,0.5745,0.5882291646,1.8049999,48,0.4251709112,28.2349999,0.075
MAC000246,2012-12-11,0.5145,0.6773333375,2.921,48,0.6111542817,32.5120002,0.096
MAC000246,2012-12-12,0.58,0.6174999938,1.8609999,48,0.4062940318,29.6399997,0.111
MAC000246,2012-12-13,0.6805,0.8166874917,2.7149999,48,0.6766912185,39.2009996,0.087
MAC000246,2012-12-14,0.127,0.2955625,1.189,48,0.3138838318,14.187,0.038
MAC000246,2012-12-15,0.278,0.389375,1.684,48,0.3575612803,18.69,0.072
MAC000246,2012-12-16,0.6435,0.9826666646,3.319,48,0.8898208591,47.1679999,0.052
MAC000246,2012-12-17,0.1415,0.3950833354,2.8180001,48,0.5160364937,18.9640001,0.025
MAC000246,2012-12-18,0.4675,0.5255000042,2.8410001,48,0.5049012696,25.2240002,0.045
MAC000246,2012-12-19,0.1765,0.4295208333,2.6040001,48,0.5240911126,20.617,0.028
MAC000246,2012-12-20,0.3225,0.4450208292,2.5999999,48,0.520002832,21.3609998,0.031
MAC000246,2012-12-21,0.345,0.3905208333,1.336,48,0.3194653106,18.745,0.04
MAC000246,2012-12-22,0.5305,0.5278125,1.237,48,0.276294528,25.335,0.092
MAC000246,2012-12-23,0.3475,0.5082291708,2.598,48,0.5638725688,24.3950002,0.029
MAC000246,2012-12-24,0.244,0.5486875042,2.868,48,0.649194772,26.3370002,0.064
MAC000246,2012-12-25,0.1545,0.4630833375,2.063,48,0.5020648015,22.2280002,0.082
MAC000246,2012-12-26,0.4735,0.6837708313,2.0350001,48,0.6028853028,32.8209999,0.082
MAC000246,2012-12-27,0.532,0.6477291708,2.388,48,0.5087987066,31.0910002,0.032
MAC000246,2012-12-28,0.27,0.3486666646,1.2589999,48,0.2671869409,16.7359999,0.096
MAC000246,2012-12-29,0.4315,0.5102708313,1.755,48,0.4218736641,24.4929999,0.049
MAC000246,2012-12-30,0.3535,0.4622916708,1.308,48,0.401671407,22.1900002,0.023
MAC000246,2012-12-31,0.416,0.4715208333,2.0009999,48,0.440556174,22.633,0.049
MAC000246,2013-01-01,0.5215,0.7606666708,3.244,48,0.7038876722,36.5120002,0.06
MAC000246,2013-01-02,0.443,0.5960833313,3.309,48,0.6963308329,28.6119999,0.027
MAC000246,2013-01-03,0.43,0.4385416646,1.72,48,0.3781940225,21.0499999,0.038
MAC000246,2013-01-04,0.156,0.2726666667,0.82,48,0.2311281613,13.088,0.031
MAC000246,2013-01-05,0.4265,0.6539999938,2.4219999,48,0.6276941116,31.3919997,0.039
MAC000246,2013-01-06,0.3455,0.5207708375,2.227,48,0.5411289783,24.9970002,0.023
MAC000246,2013-01-07,0.1115,0.4474583354,2.4460001,48,0.5526363547,21.4780001,0.048
MAC000246,2013-01-08,0.648,0.7519999938,2.9489999,48,0.822927995,36.0959997,0.028
MAC000246,2013-01-09,0.1385,0.3445416667,1.4400001,48,0.3740483521,16.538,0.027
MAC000246,2013-01-10,0.3265,0.5131249979,1.974,48,0.439767373,24.6299999,0.112
MAC000246,2013-01-11,0.1485,0.2811458354,1.4630001,48,0.3175847756,13.4950001,0.028
MAC000246,2013-01-12,0.319,0.4612291646,1.628,48,0.4185822159,22.1389999,0.073
MAC000246,2013-01-13,0.691,0.8535416708,2.918,48,0.7089419571,40.9700002,0.043
MAC000246,2013-01-14,0.263,0.4216458333,1.723,48,0.4026092286,20.239,0.059
