LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC003680,2013-09-01,0.2955,0.4225416667,1.563,48,0.3020666376,20.282,0.179
MAC003680,2013-09-02,0.2285,0.3085,1.024,48,0.1923623575,14.808,0.082
MAC003680,2013-09-03,0.221,0.322125,0.991,48,0.2079650774,15.462,0.103
MAC003680,2013-09-04,0.181,0.2068958333,0.982,48,0.179376727,9.931,0.079
MAC003680,2013-09-05,0.1485,0.2145416667,0.759,48,0.1718454227,10.298,0.078
MAC003680,2013-09-06,0.172,0.2247708333,0.894,48,0.1868960616,10.789,0.08
MAC003680,2013-09-07,0.216,0.2437708333,0.936,48,0.1671791293,11.701,0.078
MAC003680,2013-09-08,0.28,0.3411875,1.012,48,0.1843122531,16.377,0.181
MAC003680,2013-09-09,0.326,0.3674791667,1.031,48,0.1928471989,17.639,0.182
MAC003680,2013-09-10,0.2855,0.3445,1.191,48,0.2002195603,16.536,0.179
MAC003680,2013-09-11,0.24,0.3240625,1.149,48,0.203513647,15.555,0.182
MAC003680,2013-09-12,0.2535,0.305,1.046,48,0.1693140102,14.64,0.179
MAC003680,2013-09-13,0.279,0.2998541667,0.73,48,0.1178596334,14.393,0.182
MAC003680,2013-09-14,0.228,0.2903541667,0.979,48,0.1749400493,13.937,0.181
MAC003680,2013-09-15,0.268,0.3656041667,1.319,48,0.2445040782,17.549,0.181
MAC003680,2013-09-16,0.2755,0.3564375,1.221,48,0.2225748649,17.109,0.182
MAC003680,2013-09-17,0.287,0.3127916667,0.899,48,0.1661028851,15.014,0.181
MAC003680,2013-09-18,0.286,0.3709166667,0.987,48,0.2276720143,17.804,0.18
MAC003680,2013-09-19,0.2315,0.3279583313,1.3099999,48,0.2167575231,15.7419999,0.18
MAC003680,2013-09-20,0.2495,0.3405416667,1.225,48,0.2291875529,16.346,0.187
MAC003680,2013-09-21,0.241,0.3032916667,1.112,48,0.1825575932,14.558,0.182
MAC003680,2013-09-22,0.2535,0.2857291667,0.644,48,0.1084785967,13.715,0.179
MAC003680,2013-09-23,0.2385,0.3226458313,1.2029999,48,0.2093193022,15.4869999,0.179
MAC003680,2013-09-24,0.268,0.3565416667,1.132,48,0.2138665281,17.114,0.181
MAC003680,2013-09-25,0.2435,0.2944166667,0.901,48,0.1577557813,14.132,0.178
MAC003680,2013-09-26,0.2575,0.3435,1.008,48,0.2041379383,16.488,0.18
MAC003680,2013-09-27,0.2525,0.3183125,1.642,48,0.2284978846,15.279,0.182
MAC003680,2013-09-28,0.208,0.2314166667,0.395,48,0.0554996007,11.108,0.178
MAC003680,2013-09-29,0.253,0.3215625,1.031,48,0.1789250296,15.435,0.18
MAC003680,2013-09-30,0.274,0.3583333333,1.501,48,0.2349615934,17.2,0.177
MAC003680,2013-10-01,0.256,0.3422916667,1.164,48,0.2046641211,16.43,0.181
MAC003680,2013-10-02,0.3055,0.3644583333,1.459,48,0.2318070509,17.494,0.185
MAC003680,2013-10-03,0.2705,0.347875,1.262,48,0.2204218996,16.698,0.178
MAC003680,2013-10-04,0.2645,0.3031458333,1.12,48,0.1715188706,14.551,0.179
MAC003680,2013-10-05,0.261,0.3302708333,1.02,48,0.1892537124,15.853,0.179
MAC003680,2013-10-06,0.216,0.3171875,1.725,48,0.2535359856,15.225,0.179
MAC003680,2013-10-07,0.3165,0.3925000021,1.4960001,48,0.2537095936,18.8400001,0.18
MAC003680,2013-10-08,0.2775,0.3357291667,1.191,48,0.2019817497,16.115,0.178
MAC003680,2013-10-09,0.22,0.3246041667,1.229,48,0.2246337671,15.581,0.183
MAC003680,2013-10-10,0.29,0.3632708333,0.966,48,0.1972435302,17.437,0.195
MAC003680,2013-10-11,0.236,0.2979166667,1.09,48,0.1642014634,14.3,0.182
MAC003680,2013-10-12,0.2815,0.3239375,1.275,48,0.1960273978,15.549,0.186
MAC003680,2013-10-13,0.2105,0.2704791667,0.749,48,0.1207341002,12.983,0.18
MAC003680,2013-10-14,0.243,0.351875,1.35,48,0.258639865,16.89,0.18
MAC003680,2013-10-15,0.343,0.4088124979,1.3,48,0.274050903,19.6229999,0.18
MAC003680,2013-10-16,0.2835,0.3165625,0.794,48,0.1531773977,15.195,0.176
MAC003680,2013-10-17,0.3305,0.4013541667,1.272,48,0.2363656102,19.265,0.184
MAC003680,2013-10-18,0.2605,0.3668541667,1.072,48,0.2271893942,17.609,0.187
MAC003680,2013-10-19,0.2465,0.3800416667,1.403,48,0.2909821928,18.242,0.179
MAC003680,2013-10-20,0.2855,0.4232916667,1.278,48,0.2846633666,20.318,0.191
MAC003680,2013-10-21,0.2495,0.3336041667,0.994,48,0.1937512926,16.013,0.18
MAC003680,2013-10-22,0.311,0.4070212766,1.354,47,0.2770452395,19.13,0.183
MAC003680,2013-10-23,0.254,0.3347872319,1.2309999,47,0.215231508,15.7349999,0.175
MAC003680,2013-10-24,0.27,0.3474583333,1.304,48,0.2244306232,16.678,0.181
MAC003680,2013-10-25,0.2475,0.3437916667,1.045,48,0.2098320461,16.502,0.178
MAC003680,2013-10-26,0.3515,0.4213333333,1.025,48,0.2215226162,20.224,0.178
MAC003680,2013-10-27,0.2315,0.2795416667,0.612,48,0.1085247218,13.418,0.181
MAC003680,2013-10-28,0.337,0.4186458333,1.064,48,0.257249154,20.095,0.184
MAC003680,2013-10-29,0.267,0.3423541667,1.152,48,0.216049294,16.433,0.177
MAC003680,2013-10-30,0.2545,0.3521458333,1.148,48,0.2410669537,16.903,0.178
MAC003680,2013-10-31,0.307,0.3654375,0.979,48,0.1997861523,17.541,0.185
MAC003680,2013-11-01,0.2725,0.3853541667,1.461,48,0.2951665603,18.497,0.183
MAC003680,2013-11-02,0.2315,0.321125,1.109,48,0.2204196795,15.414,0.181
MAC003680,2013-11-03,0.2985,0.3796041667,0.944,48,0.2182827309,18.221,0.18
MAC003680,2013-11-04,0.307,0.3733541667,1.436,48,0.2348259192,17.921,0.18
MAC003680,2013-11-05,0.3005,0.3805625,1.398,48,0.2397522574,18.267,0.182
MAC003680,2013-11-06,0.228,0.3307083333,1.075,48,0.206564292,15.874,0.18
MAC003680,2013-11-07,0.2075,0.256625,0.801,48,0.1187406659,12.318,0.177
MAC003680,2013-11-08,0.2825,0.3593750021,1.4910001,48,0.2384276275,17.2500001,0.177
MAC003680,2013-11-09,0.3785,0.3981875,1.402,48,0.2317436823,19.113,0.181
MAC003680,2013-11-10,0.2395,0.3568333333,1.309,48,0.2629004612,17.128,0.181
MAC003680,2013-11-11,0.314,0.3648958333,0.965,48,0.1908781765,17.515,0.181
MAC003680,2013-11-12,0.324,0.3969166688,1.3710001,48,0.261133204,19.0520001,0.188
MAC003680,2013-11-13,0.289,0.3934791667,1.487,48,0.2893901136,18.887,0.177
MAC003680,2013-11-14,0.213,0.3161875,1.135,48,0.2054565913,15.177,0.18
MAC003680,2013-11-15,0.3245,0.3892083354,1.4400001,48,0.2556009243,18.6820001,0.177
MAC003680,2013-11-16,0.3055,0.3752708333,1.337,48,0.2522424315,18.013,0.177
MAC003680,2013-11-17,0.2735,0.4043541667,1.375,48,0.2841307378,19.409,0.182
MAC003680,2013-11-18,0.26,0.336625,1.681,48,0.2413905307,16.158,0.178
MAC003680,2013-11-19,0.3235,0.3598541667,0.951,48,0.2003798509,17.273,0.178
MAC003680,2013-11-20,0.296,0.3847083354,1.228,48,0.2458003882,18.4660001,0.177
MAC003680,2013-11-21,0.304,0.354,1.209,48,0.2178622442,16.992,0.177
MAC003680,2013-11-22,0.3215,0.361625,1.26,48,0.1944143004,17.358,0.187
MAC003680,2013-11-23,0.3185,0.3729166667,1.357,48,0.238439415,17.9,0.178
MAC003680,2013-11-24,0.297,0.4008333333,1.263,48,0.2579619247,19.24,0.183
MAC003680,2013-11-25,0.2265,0.3600416667,1.34,48,0.2683394134,17.282,0.176
MAC003680,2013-11-26,0.2755,0.3400416667,0.97,48,0.1934188442,16.322,0.178
MAC003680,2013-11-27,0.311,0.3589166667,1.12,48,0.2036407802,17.228,0.176
MAC003680,2013-11-28,0.336,0.4012708333,1.159,48,0.2472453979,19.261,0.185
MAC003680,2013-11-29,0.343,0.4112708333,1.847,48,0.2881194152,19.741,0.179
MAC003680,2013-11-30,0.2775,0.3515416667,1.335,48,0.2331901752,16.874,0.181
MAC003680,2013-12-01,0.2715,0.3869583333,1.462,48,0.2692726972,18.574,0.179
MAC003680,2013-12-02,0.356,0.4160625,1.143,48,0.2452729618,19.971,0.181
MAC003680,2013-12-03,0.23,0.3638541667,1.076,48,0.2310915808,17.465,0.177
MAC003680,2013-12-04,0.3125,0.385625,1.381,48,0.2591886379,18.51,0.178
MAC003680,2013-12-05,0.2945,0.3812291646,1.0779999,48,0.2515592371,18.2989999,0.177
MAC003680,2013-12-06,0.266,0.3710833333,1.683,48,0.2708449217,17.812,0.18
MAC003680,2013-12-07,0.3935,0.4704166688,1.308,48,0.3234727064,22.5800001,0.18
MAC003680,2013-12-08,0.279,0.3343125,0.84,48,0.1445344921,16.047,0.19
MAC003680,2013-12-09,0.3635,0.4137291646,1.5779999,48,0.2661365529,19.8589999,0.177
MAC003680,2013-12-10,0.3645,0.4466875,1.355,48,0.2861787238,21.441,0.182
MAC003680,2013-12-11,0.2775,0.3355,0.824,48,0.1595098876,16.104,0.177
MAC003680,2013-12-12,0.2785,0.3879583313,1.069,48,0.2462494754,18.6219999,0.179
MAC003680,2013-12-13,0.3545,0.4332083333,1.632,48,0.2956142511,20.794,0.187
MAC003680,2013-12-14,0.3325,0.3665625,1.553,48,0.2365322978,17.595,0.177
MAC003680,2013-12-15,0.3695,0.4609583333,1.187,48,0.2811852542,22.126,0.185
MAC003680,2013-12-16,0.4235,0.4785625021,1.527,48,0.298964098,22.9710001,0.183
MAC003680,2013-12-17,0.364,0.4729583354,1.646,48,0.3557385506,22.7020001,0.179
MAC003680,2013-12-18,0.508,0.5366250021,1.525,48,0.3460107422,25.7580001,0.182
MAC003680,2013-12-19,0.347,0.4531458354,1.845,48,0.3284641284,21.7510001,0.182
MAC003680,2013-12-20,0.431,0.4745833333,1.456,48,0.3066947913,22.78,0.179
MAC003680,2013-12-21,0.391,0.4829375,1.137,48,0.2286682449,23.181,0.197
MAC003680,2013-12-22,0.367,0.4615833313,1.8609999,48,0.3331392076,22.1559999,0.182
MAC003680,2013-12-23,0.665,0.7468749958,2.0899999,48,0.4440039037,35.8499998,0.28
MAC003680,2013-12-24,0.529,0.5922499958,1.5599999,48,0.3118861857,28.4279998,0.246
MAC003680,2013-12-25,0.533,0.7062916667,2.214,48,0.4805534932,33.902,0.271
MAC003680,2013-12-26,0.5115,0.5995625021,1.6160001,48,0.3456326304,28.7790001,0.226
MAC003680,2013-12-27,0.4595,0.5773749979,1.604,48,0.326340088,27.7139999,0.276
MAC003680,2013-12-28,0.3835,0.4875624958,1.3609999,48,0.281943011,23.4029998,0.201
MAC003680,2013-12-29,0.5215,0.5958958271,1.5039999,48,0.3227734207,28.6029997,0.262
MAC003680,2013-12-30,0.493,0.5472291667,1.22,48,0.2700257072,26.267,0.267
MAC003680,2013-12-31,0.43,0.5827916646,1.6849999,48,0.3862171062,27.9739999,0.206
MAC003680,2014-01-01,0.482,0.5408750021,1.372,48,0.3022182305,25.9620001,0.187
MAC003680,2014-01-02,0.469,0.5364375,1.403,48,0.3352136763,25.749,0.183
MAC003680,2014-01-03,0.557,0.6203541688,1.449,48,0.3036458279,29.7770001,0.275
MAC003680,2014-01-04,0.5565,0.5979166688,1.567,48,0.325807728,28.7000001,0.207
MAC003680,2014-01-05,0.558,0.6305833354,1.8200001,48,0.4340570599,30.2680001,0.195
MAC003680,2014-01-06,0.472,0.5583125021,2.2920001,48,0.3606006413,26.7990001,0.238
MAC003680,2014-01-07,0.455,0.5252916646,1.395,48,0.2895646699,25.2139999,0.197
MAC003680,2014-01-08,0.375,0.4953125,1.308,48,0.3185999396,23.775,0.181
MAC003680,2014-01-09,0.419,0.459125,1.175,48,0.2158832057,22.038,0.18
MAC003680,2014-01-10,0.411,0.4852708313,1.7359999,48,0.2901917645,23.2929999,0.203
MAC003680,2014-01-11,0.4055,0.5071041667,2.0420001,48,0.3506461721,24.341,0.204
MAC003680,2014-01-12,0.528,0.6044166667,1.725,48,0.3733747096,29.012,0.212
MAC003680,2014-01-13,0.368,0.5042708313,1.5549999,48,0.3108032582,24.2049999,0.192
MAC003680,2014-01-14,0.381,0.5089583313,1.126,48,0.2637634254,24.4299999,0.194
MAC003680,2014-01-15,0.5345,0.5940833313,1.624,48,0.3261686533,28.5159999,0.243
MAC003680,2014-01-16,0.3085,0.4529583354,1.2690001,48,0.2540241268,21.7420001,0.212
MAC003680,2014-01-17,0.411,0.5023125,1.8,48,0.3009912812,24.111,0.201
MAC003680,2014-01-18,0.386,0.4913125,1.302,48,0.2909419885,23.583,0.212
MAC003680,2014-01-19,0.2965,0.3695,0.704,48,0.1336514998,17.736,0.206
MAC003680,2014-01-20,0.4175,0.5453958333,1.539,48,0.2985688373,26.179,0.221
MAC003680,2014-01-21,0.45,0.5525416688,1.4910001,48,0.3243321158,26.5220001,0.204
MAC003680,2014-01-22,0.4135,0.5443541667,1.465,48,0.3552454045,26.129,0.219
MAC003680,2014-01-23,0.441,0.5071276596,1.419,47,0.2646974168,23.835,0.223
MAC003680,2014-01-24,0.4455,0.5185833333,1.466,48,0.26851426,24.892,0.271
MAC003680,2014-01-25,0.451,0.5211666688,1.643,48,0.2833707738,25.0160001,0.275
MAC003680,2014-01-26,0.402,0.5566041667,1.952,48,0.3528781804,26.717,0.263
MAC003680,2014-01-27,0.3505,0.4562708333,1.527,48,0.3243553174,21.901,0.188
MAC003680,2014-01-28,0.47,0.5270625,1.362,48,0.2737443598,25.299,0.201
MAC003680,2014-01-29,0.506,0.5513541667,1.158,48,0.2257827509,26.465,0.287
MAC003680,2014-01-30,0.4765,0.5742291688,1.377,48,0.3016725224,27.5630001,0.309
MAC003680,2014-01-31,0.578,0.6104374979,1.4069999,48,0.2931859352,29.3009999,0.301
MAC003680,2014-02-01,0.408,0.5327708313,2.0699999,48,0.3391814983,25.5729999,0.192
MAC003680,2014-02-02,0.4935,0.5754791667,1.511,48,0.3859847858,27.623,0.18
MAC003680,2014-02-03,0.3695,0.456,1.285,48,0.2154375064,21.888,0.215
MAC003680,2014-02-04,0.3415,0.41275,1.238,48,0.2499461644,19.812,0.183
MAC003680,2014-02-05,0.403,0.4349583313,1.0089999,48,0.2142633,20.8779999,0.194
MAC003680,2014-02-06,0.5745,0.6009166708,1.438,48,0.3533100589,28.8440002,0.187
MAC003680,2014-02-07,0.379,0.4095833333,0.996,48,0.1917616909,19.66,0.201
MAC003680,2014-02-08,0.242,0.3696458333,1.666,48,0.2860427352,17.743,0.187
MAC003680,2014-02-09,0.3545,0.4871666646,1.471,48,0.352589947,23.3839999,0.187
MAC003680,2014-02-10,0.434,0.4822708333,1.324,48,0.2417505079,23.149,0.215
MAC003680,2014-02-11,0.36,0.4680416667,1.276,48,0.2497110635,22.466,0.211
MAC003680,2014-02-12,0.459,0.4920416667,1.2920001,48,0.254255106,23.618,0.244
MAC003680,2014-02-13,0.4985,0.5323541667,1.425,48,0.2857696952,25.553,0.239
MAC003680,2014-02-14,0.491,0.5911666667,1.6799999,48,0.3553299502,28.376,0.188
MAC003680,2014-02-15,0.4575,0.4738333333,1.406,48,0.2098082542,22.744,0.208
MAC003680,2014-02-16,0.3715,0.5135624979,2.075,48,0.3850347235,24.6509999,0.194
MAC003680,2014-02-17,0.7485,1.0057708375,3.7249999,48,0.8345194597,48.2770002,0.21
MAC003680,2014-02-18,2.1194999,1.8169583354,4.3559999,48,1.2101424552,87.2140001,0.335
MAC003680,2014-02-19,0.47,0.5801666625,2.1459999,48,0.3482745365,27.8479998,0.265
MAC003680,2014-02-20,0.4755,0.5392708333,1.475,48,0.2567923029,25.885,0.252
MAC003680,2014-02-21,0.312,0.42425,1.339,48,0.2467907633,20.364,0.197
MAC003680,2014-02-22,0.286,0.4012499979,1.8329999,48,0.3062753147,19.2599999,0.179
MAC003680,2014-02-23,0.327,0.4005208333,1.55,48,0.2826725035,19.225,0.18
MAC003680,2014-02-24,0.2835,0.38375,1.42,48,0.2819491051,18.42,0.191
MAC003680,2014-02-25,0.461,0.5117499938,1.273,48,0.2719291465,24.5639997,0.209
MAC003680,2014-02-26,0.433,0.4983541688,1.446,48,0.2550352954,23.9210001,0.227
MAC003680,2014-02-27,0.406,0.4802083313,1.5549999,48,0.3031491348,23.0499999,0.195
MAC003680,2014-02-28,0.221,0.221,0.221,1,,0.221,0.221
MAC003686,2012-10-16,0.2135,0.3054642857,1.031,28,0.2302017605,8.553,0.098
MAC003686,2012-10-17,0.1155,0.1815416667,0.613,48,0.1366666948,8.714,0.09
MAC003686,2012-10-18,0.1265,0.2032916667,0.876,48,0.1585801305,9.758,0.088
MAC003686,2012-10-19,0.2785,0.3671666667,1.464,48,0.3221397433,17.624,0.101
MAC003686,2012-10-20,0.13,0.1858333333,0.585,48,0.1331988329,8.92,0.091
MAC003686,2012-10-21,0.1795,0.3086666667,1.08,48,0.262272583,14.816,0.103
MAC003686,2012-10-22,0.126,0.2645833354,1.118,48,0.2569632732,12.7000001,0.092
MAC003686,2012-10-23,0.2195,0.3039166667,1.013,48,0.2126850467,14.588,0.088
MAC003686,2012-10-24,0.162,0.3669166646,2.096,48,0.4360023299,17.6119999,0.098
MAC003686,2012-10-25,0.1605,0.3209791667,1.434,48,0.2965969749,15.407,0.092
MAC003686,2012-10-26,0.1195,0.2363958333,0.709,48,0.1862362649,11.347,0.092
MAC003686,2012-10-27,0.3195,0.4209375021,1.5420001,48,0.3990647854,20.2050001,0.098
MAC003686,2012-10-28,0.1215,0.3010416688,1.112,48,0.2986203765,14.4500001,0.088
MAC003686,2012-10-29,0.1145,0.22525,1.155,48,0.2584550251,10.812,0.085
MAC003686,2012-10-30,0.111,0.2207291667,1.237,48,0.215416345,10.595,0.088
MAC003686,2012-10-31,0.1745,0.2311041667,0.553,48,0.1315353265,11.093,0.099
MAC003686,2012-11-01,0.1295,0.1726666667,0.435,48,0.0967165926,8.288,0.087
MAC003686,2012-11-02,0.233,0.2809166667,0.754,48,0.2101861215,13.484,0.087
MAC003686,2012-11-03,0.3285,0.4062083313,1.6059999,48,0.3574176196,19.4979999,0.09
MAC003686,2012-11-04,0.271,0.3135208333,1.052,48,0.2475747031,15.049,0.087
MAC003686,2012-11-05,0.111,0.219375,0.771,48,0.1868807362,10.53,0.084
MAC003686,2012-11-06,0.1915,0.327375,1.545,48,0.3128032911,15.714,0.09
MAC003686,2012-11-07,0.113,0.1967499979,1.2359999,48,0.1957365137,9.4439999,0.085
MAC003686,2012-11-08,0.107,0.1434791667,0.326,48,0.0652520447,6.887,0.085
MAC003686,2012-11-09,0.146,0.3641875,1.748,48,0.4630403069,17.481,0.089
MAC003686,2012-11-10,0.2285,0.7104375083,3.395,48,0.9777393733,34.1010004,0.087
MAC003686,2012-11-11,0.222,0.5315208354,2.105,48,0.5602764558,25.5130001,0.076
MAC003686,2012-11-12,0.1065,0.391125,1.967,48,0.5623667927,18.774,0.081
MAC003686,2012-11-13,0.105,0.3042500021,1.501,48,0.4129146328,14.6040001,0.072
MAC003686,2012-11-14,0.1405,0.2799583333,1.671,48,0.3869842461,13.438,0.08
MAC003686,2012-11-15,0.099,0.1035208333,0.157,48,0.0201968921,4.969,0.072
MAC003686,2012-11-16,0.097,0.1013541667,0.166,48,0.0205576404,4.865,0.075
MAC003686,2012-11-17,0.1045,0.2690416688,1.615,48,0.3898625546,12.9140001,0.074
MAC003686,2012-11-18,0.104,0.1135416667,0.205,48,0.0301513617,5.45,0.076
MAC003686,2012-11-19,0.099,0.1132083333,0.204,48,0.0326333326,5.434,0.072
MAC003686,2012-11-20,0.101,0.1082708333,0.182,48,0.0240582092,5.197,0.078
MAC003686,2012-11-21,0.102,0.1115416667,0.196,48,0.0267509859,5.354,0.077
MAC003686,2012-11-22,0.1,0.1107291667,0.171,48,0.0236667822,5.315,0.084
MAC003686,2012-11-23,0.1,0.4182916667,2.253,48,0.6085364396,20.078,0.085
MAC003686,2012-11-24,0.1785,0.3509583333,1.5319999,48,0.3850904791,16.846,0.085
MAC003686,2012-11-25,0.1,0.1098125,0.189,48,0.02555899,5.271,0.083
MAC003686,2012-11-26,0.1015,0.1082708333,0.171,48,0.0224250426,5.197,0.081
MAC003686,2012-11-27,0.231,0.3747916667,1.374,48,0.3720937858,17.99,0.077
MAC003686,2012-11-28,0.208,0.2924791667,0.853,48,0.2162506416,14.039,0.083
MAC003686,2012-11-29,0.1635,0.2390416667,1.306,48,0.2488767924,11.474,0.088
MAC003686,2012-11-30,0.1155,0.2221666667,1.51,48,0.2551878185,10.664,0.083
MAC003686,2012-12-01,0.15,0.1797916667,0.585,48,0.1198770573,8.63,0.081
MAC003686,2012-12-02,0.1145,0.1714166667,0.639,48,0.1333290336,8.228,0.075
MAC003686,2012-12-03,0.159,0.2460208333,0.732,48,0.1776030105,11.809,0.09
MAC003686,2012-12-04,0.1435,0.3008541667,1.848,48,0.3428747671,14.441,0.088
MAC003686,2012-12-05,0.1585,0.2064791667,0.685,48,0.1430600216,9.911,0.088
MAC003686,2012-12-06,0.114,0.1900208333,0.462,48,0.1170485423,9.121,0.078
MAC003686,2012-12-07,0.1915,0.2352083333,0.992,48,0.1727116596,11.29,0.082
MAC003686,2012-12-08,0.278,0.4416041646,1.847,48,0.4447673873,21.1969999,0.091
MAC003686,2012-12-09,0.2555,0.2809583333,1.067,48,0.1893564643,13.486,0.088
MAC003686,2012-12-10,0.15,0.2662083354,1.1720001,48,0.2027681885,12.7780001,0.108
MAC003686,2012-12-11,0.163,0.2461041667,0.972,48,0.2046046774,11.813,0.074
MAC003686,2012-12-12,0.115,0.2734166688,1.479,48,0.3411118195,13.1240001,0.072
MAC003686,2012-12-13,0.1875,0.3640625,1.275,48,0.3380814082,17.475,0.088
MAC003686,2012-12-14,0.201,0.3984166667,1.663,48,0.4255126987,19.124,0.076
MAC003686,2012-12-15,0.4635,0.5975625,2.046,48,0.5179468019,28.683,0.089
MAC003686,2012-12-16,0.212,0.2462291667,0.538,48,0.1209570417,11.819,0.105
MAC003686,2012-12-17,0.127,0.2315833313,1.1569999,48,0.2398967633,11.1159999,0.088
MAC003686,2012-12-18,0.168,0.2308958333,0.728,48,0.145939107,11.083,0.079
MAC003686,2012-12-19,0.1705,0.2839791667,1.398,48,0.2751480445,13.631,0.077
MAC003686,2012-12-20,0.339,0.4684166646,1.262,48,0.357830209,22.4839999,0.091
MAC003686,2012-12-21,0.1205,0.1874583333,0.969,48,0.1494039161,8.998,0.094
MAC003686,2012-12-22,0.366,0.4668541646,1.641,48,0.4185948584,22.4089999,0.09
MAC003686,2012-12-23,0.1185,0.1700208333,0.711,48,0.1237326372,8.161,0.091
MAC003686,2012-12-24,0.109,0.1226041667,0.197,48,0.0307590081,5.885,0.087
MAC003686,2012-12-25,0.1065,0.1195208333,0.206,48,0.0338123669,5.737,0.078
MAC003686,2012-12-26,0.108,0.1192083333,0.209,48,0.0345327217,5.722,0.076
MAC003686,2012-12-27,0.1035,0.1164583333,0.201,48,0.0339849518,5.59,0.074
MAC003686,2012-12-28,0.106,0.1162083333,0.199,48,0.0352347497,5.578,0.07
MAC003686,2012-12-29,0.106,0.1160208333,0.198,48,0.0353460038,5.569,0.066
MAC003686,2012-12-30,0.1135,0.1201875,0.199,48,0.0339177078,5.769,0.074
MAC003686,2012-12-31,0.109,0.1181875,0.204,48,0.035091768,5.673,0.072
MAC003686,2013-01-01,0.106,0.1177291667,0.21,48,0.0344696842,5.651,0.07
MAC003686,2013-01-02,0.1145,0.1445833333,0.945,48,0.1348510342,6.94,0.071
MAC003686,2013-01-03,0.1125,0.1179791667,0.206,48,0.0352235956,5.663,0.07
MAC003686,2013-01-04,0.108,0.1175,0.202,48,0.0349960484,5.64,0.077
MAC003686,2013-01-05,0.1705,0.5660833271,2.5539999,48,0.6441018602,27.1719997,0.071
MAC003686,2013-01-06,0.244,0.3667708354,1.772,48,0.3379381989,17.6050001,0.092
MAC003686,2013-01-07,0.118,0.2556458333,1.249,48,0.2412031447,12.271,0.088
MAC003686,2013-01-08,0.1565,0.2069791667,0.64,48,0.1297327022,9.935,0.082
MAC003686,2013-01-09,0.145,0.2765625,1.316,48,0.2625858244,13.275,0.087
MAC003686,2013-01-10,0.173,0.2412916667,0.571,48,0.1345648556,11.582,0.094
MAC003686,2013-01-11,0.404,0.6358750042,2.0480001,48,0.5637323106,30.5220002,0.093
MAC003686,2013-01-12,0.29,0.403375,2.401,48,0.415332301,19.362,0.082
MAC003686,2013-01-13,0.2615,0.3839791667,1.322,48,0.3252092936,18.431,0.082
MAC003686,2013-01-14,0.1165,0.2296041688,1.153,48,0.2363748223,11.0210001,0.075
MAC003686,2013-01-15,0.1195,0.1934791667,0.551,48,0.1289047132,9.287,0.078
MAC003686,2013-01-16,0.506,0.54525,1.869,48,0.4314724172,26.172,0.078
MAC003686,2013-01-17,0.487,0.4674375,1.421,48,0.3380176822,22.437,0.062
MAC003686,2013-01-18,0.5285,0.7282708313,2.2190001,48,0.6056553929,34.9569999,0.111
MAC003686,2013-01-19,0.293,0.3147708333,1.173,48,0.2212778401,15.109,0.089
MAC003686,2013-01-20,0.207,0.2334375,0.553,48,0.1414312714,11.205,0.084
MAC003686,2013-01-21,0.1245,0.1750416667,0.395,48,0.0876496795,8.402,0.078
MAC003686,2013-01-22,0.5195,0.4725,1.01,48,0.2934341783,22.68,0.084
MAC003686,2013-01-23,0.1275,0.2277708333,1.187,48,0.2370893753,10.933,0.072
MAC003686,2013-01-24,0.502,0.5310625042,1.1720001,48,0.3309732598,25.4910002,0.129
MAC003686,2013-01-25,0.709,0.6749583354,2.1059999,48,0.4783220208,32.3980001,0.109
MAC003686,2013-01-26,0.2895,0.4180416646,1.689,48,0.3703038341,20.0659999,0.127
MAC003686,2013-01-27,0.212,0.3142708354,1.1160001,48,0.2800377497,15.0850001,0.084
MAC003686,2013-01-28,0.1435,0.2134375,0.548,48,0.1259075828,10.245,0.105
MAC003686,2013-01-29,0.1535,0.2155,0.752,48,0.1309693809,10.344,0.107
MAC003686,2013-01-30,0.15,0.1871875,0.519,48,0.0886601583,8.985,0.117
MAC003686,2013-01-31,0.4055,0.5363125,1.9960001,48,0.4515405901,25.743,0.115
MAC003686,2013-02-01,0.2925,0.4477291667,1.291,48,0.3319665928,21.491,0.132
MAC003686,2013-02-02,0.2865,0.4106875,1.72,48,0.3292181684,19.713,0.119
MAC003686,2013-02-03,0.285,0.3727916667,1.165,48,0.2683764392,17.894,0.123
MAC003686,2013-02-04,0.18,0.3119374979,1.0089999,48,0.2358451833,14.9729999,0.106
MAC003686,2013-02-05,0.1485,0.2610416667,1.145,48,0.2387463675,12.53,0.108
MAC003686,2013-02-06,0.414,0.5475416708,2.1500001,48,0.4539601726,26.2820002,0.125
MAC003686,2013-02-07,0.157,0.2670625,1.538,48,0.2550327811,12.819,0.109
MAC003686,2013-02-08,0.6855,0.5530625,1.369,48,0.3217788592,26.547,0.119
MAC003686,2013-02-09,0.3105,0.5652708375,2.1860001,48,0.511862264,27.1330002,0.14
MAC003686,2013-02-10,0.229,0.29175,0.918,48,0.1868857314,14.004,0.12
MAC003686,2013-02-11,0.151,0.292,0.959,48,0.2396187575,14.016,0.115
MAC003686,2013-02-12,0.153,0.2049583333,0.466,48,0.1004911255,9.838,0.112
MAC003686,2013-02-13,0.472,0.6297291688,1.646,48,0.4879568275,30.2270001,0.12
MAC003686,2013-02-14,0.1855,0.4045000021,1.1950001,48,0.3545919488,19.4160001,0.111
MAC003686,2013-02-15,0.701,0.7097083333,1.926,48,0.3765099508,34.066,0.17
